SDG Sold To Party;Ship To;SDG Sold To Party Name;Ship To Party;Country Code;SDG S/O Number;Material;Purchase order item;Order Qty;RequestDeliveryDate;OTX Date Created;Order Type;Surface;Delivered Qty;Thickness;Created By;In Production Qty;Final Qty;Status Description;Reason;Ncode
A2009267;A2009267;Estamp S.R. O.;Estamp S.R. O.;SK;1000639150;542PTY025NR0045;10;4000;10.08.2026;01.06.2026;MTO;2R;0;0.25;ADRIAN.RAFI;0;0;;;N13430
A2009267;A2009267;Estamp S.R. O.;Estamp S.R. O.;SK;1000639153;542PTY020NR0126;10;4000;03.08.2026;01.06.2026;MTO;2R;0;0.2;ADRIAN.RAFI;2300;2255;;;N16393
A2009267;A2009267;Estamp S.R. O.;Estamp S.R. O.;SK;1000643137;542PTY025NR0045;10;4000;14.09.2026;24.06.2026;MTO;2R;0;0.25;ADRIAN.RAFI;0;0;;;N13430
A2009267;A2009267;Estamp S.R. O.;Estamp S.R. O.;SK;1000643139;542PTY020NR0145;10;8000;14.09.2026;24.06.2026;MTO;2R;0;0.2;ADRIAN.RAFI;0;0;;;N15927
A2009267;A2009267;Estamp S.R. O.;Estamp S.R. O.;SK;1000643139;542PTY020NR0145;30;14000;28.09.2026;24.06.2026;MTO;2R;0;0.2;ADRIAN.RAFI;0;0;;;N15927
A2009267;A2009267;Estamp S.R. O.;Estamp S.R. O.;SK;1000643139;542PTY020NR0145;50;10000;12.10.2026;24.06.2026;MTO;2R;0;0.2;ADRIAN.RAFI;0;0;;;N15927
A2009267;A2009267;Estamp S.R. O.;Estamp S.R. O.;SK;1000643139;542PTY020NR0145;70;14000;19.10.2026;24.06.2026;MTO;2R;0;0.2;ADRIAN.RAFI;0;0;;;N15927
A2009267;A2009267;Estamp S.R. O.;Estamp S.R. O.;SK;1000643141;542PTY020NR0027;10;4000;24.08.2026;24.06.2026;MTO;2R;0;0.2;ADRIAN.RAFI;0;0;;;N15706
A2009267;A2009267;Estamp S.R. O.;Estamp S.R. O.;SK;1000643145;542PTY020NR0126;10;4000;24.08.2026;24.06.2026;MTO;2R;0;0.2;ADRIAN.RAFI;0;0;;;N16393
A2009267;A2009267;Estamp S.R. O.;Estamp S.R. O.;SK;1000643145;542PTY020NR0126;30;4000;14.09.2026;24.06.2026;MTO;2R;0;0.2;ADRIAN.RAFI;0;0;;;N16393
A2009267;A2009267;Estamp S.R. O.;Estamp S.R. O.;SK;1000643145;542PTY020NR0126;50;4000;05.10.2026;24.06.2026;MTO;2R;0;0.2;ADRIAN.RAFI;0;0;;;N16393
A2009267;A2009267;Estamp S.R. O.;Estamp S.R. O.;SK;1000643145;542PTY020NR0126;70;4000;19.10.2026;24.06.2026;MTO;2R;0;0.2;ADRIAN.RAFI;0;0;;;N16393
0001004881;0001004881;ESG EDELSTAHL SCHNEIDSERVICE GMBH;ESG EDELSTAHL SCHNEIDSERVICE GMBH;DE;1000611032;542ATY050NA0068;10;62000;21.12.2026;27.11.2025;MTO;2B;0;0.5;M.KAUN;0;0;;;N3455C
0001004881;0001004881;ESG EDELSTAHL SCHNEIDSERVICE GMBH;ESG EDELSTAHL SCHNEIDSERVICE GMBH;DE;1000611032;542ATY050NA0068;170;24000;06.07.2026;16.04.2026;MTO;2B;0;0.5;M.KAUN;27520;0;;;N3455C
0001004881;0001004881;ESG EDELSTAHL SCHNEIDSERVICE GMBH;ESG EDELSTAHL SCHNEIDSERVICE GMBH;DE;1000611032;542ATY050NA0068;190;24000;24.08.2026;16.04.2026;MTO;2B;0;0.5;M.KAUN;0;0;;;N3455C
0001004881;0001004881;ESG EDELSTAHL SCHNEIDSERVICE GMBH;ESG EDELSTAHL SCHNEIDSERVICE GMBH;DE;1000611032;542ATY050NA0068;210;24000;31.08.2026;08.05.2026;MTO;2B;0;0.5;M.KAUN;0;0;;;N3455C
0001004881;0001004881;ESG EDELSTAHL SCHNEIDSERVICE GMBH;ESG EDELSTAHL SCHNEIDSERVICE GMBH;DE;1000611032;542ATY050NA0068;250;24000;28.09.2026;10.06.2026;MTO;2B;0;0.5;M.KAUN;0;0;;;N3455C
0001004881;0001004881;ESG EDELSTAHL SCHNEIDSERVICE GMBH;ESG EDELSTAHL SCHNEIDSERVICE GMBH;DE;1000639968;542PTY025NR0001;10;5000;27.07.2026;05.06.2026;MTO;2R;0;0.25;E.WINTER;0;0;;;N17816
0001004881;0001004881;ESG EDELSTAHL SCHNEIDSERVICE GMBH;ESG EDELSTAHL SCHNEIDSERVICE GMBH;DE;1000639968;542PTY025NR0001;30;5000;27.07.2026;05.06.2026;MTO;2R;0;0.25;E.WINTER;0;0;;;N17817
0001004881;0001004881;ESG EDELSTAHL SCHNEIDSERVICE GMBH;ESG EDELSTAHL SCHNEIDSERVICE GMBH;DE;1000642915;542PTY020NR0160;10;20000;03.08.2026;24.06.2026;MTO;2R;0;0.2;M.KAUN;0;0;;;N17270
0001004881;0001004881;ESG EDELSTAHL SCHNEIDSERVICE GMBH;ESG EDELSTAHL SCHNEIDSERVICE GMBH;DE;1000643991;542PTQ060NH0055;50;5000;31.08.2026;30.06.2026;MTO;2H;0;0.6;M.KAUN;0;0;;;N17885
0001004881;0001004881;ESG EDELSTAHL SCHNEIDSERVICE GMBH;ESG EDELSTAHL SCHNEIDSERVICE GMBH;DE;1000644597;542PTE100NH0001;10;3000;07.09.2026;02.07.2026;MTO;2H;0;1;M.KAUN;0;0;;;N17893
0001004881;0001004881;ESG EDELSTAHL SCHNEIDSERVICE GMBH;ESG EDELSTAHL SCHNEIDSERVICE GMBH;DE;1000644597;542PTE100NH0025;30;7000;07.09.2026;02.07.2026;MTO;2H;0;1;M.KAUN;0;0;;;N17894
A2002589;A2053642;Erdrich Umformtechnik GmbH;Erdrich Umformtechnik GmbH;DE;1000611779;542PTS030NR0035;10;2000;07.12.2026;03.12.2025;MTO;2R;0;0.3;SE.MILLER;0;0;;;N15448
A2060996;A2062525;Emil Hembeck GmbH & Co. KG;SKD Services GmbH;DE;1000642205;542PTQ060NH0076;10;8000;24.08.2026;18.06.2026;MTO;2H;0;0.6;ADRIAN.RAFI;0;0;;;N16736
A2060996;A2062525;Emil Hembeck GmbH & Co. KG;SKD Services GmbH;DE;1000642206;542PTQ060NH0076;10;8000;21.12.2026;18.06.2026;MTO;2H;0;0.6;ADRIAN.RAFI;0;0;;;N16736
0001040288;0001040288;ElringKlinger S.A.U.;ElringKlinger S.A.U.;ES;1000632568;542PTY050NR0019;30;1000;20.07.2026;04.05.2026;MTO;2R;0;0.5;ME.KELLER;0;628;;;N12949
0001040288;0001040288;ElringKlinger S.A.U.;ElringKlinger S.A.U.;ES;1000632568;542PTY050NR0019;50;1500;03.08.2026;03.06.2026;MTO;2R;0;0.5;ME.KELLER;0;0;;;N12949
0001004763;A2015285;ElringKlinger MEILLOR S.A.;ELRINGKLINGER MEILLOR SAS;FR;1000606742;542PTY015NR0096;130;5000;20.07.2026;10.05.2026;MTO;2R;0;0.15;J.BARBAUD;0;3720;;;N13112
0001004763;A2015285;ElringKlinger MEILLOR S.A.;ELRINGKLINGER MEILLOR SAS;FR;1000606742;542PTY015NR0096;150;4000;24.08.2026;10.05.2026;MTO;2R;0;0.15;J.BARBAUD;580;7280;;;N13112
0001004763;A2015285;ElringKlinger MEILLOR S.A.;ELRINGKLINGER MEILLOR SAS;FR;1000606744;542PTY015NR0095;150;8000;24.08.2026;10.05.2026;MTO;2R;0;0.15;J.BARBAUD;0;8943;;;N13111
0001004763;A2015285;ElringKlinger MEILLOR S.A.;ELRINGKLINGER MEILLOR SAS;FR;1000606744;542PTY015NR0095;170;6000;28.09.2026;10.05.2026;MTO;2R;0;0.15;J.BARBAUD;2000;0;;;N13111
0001004876;A2025755;ELRING KLINGER AG;ElringKlinger AG;DE;1000613088;542PTR040NH0012;40;1000;27.07.2026;06.05.2026;MTO;2H;-1122;0.4;ME.KELLER;0;1122;;;N15230
0001004876;A2025755;ELRING KLINGER AG;ElringKlinger AG;DE;1000613088;542PTR040NH0012;50;1500;27.07.2026;19.05.2026;MTO;2H;0;0.4;ME.KELLER;0;0;;;N15230
0001004876;A2025755;ELRING KLINGER AG;ElringKlinger AG;DE;1000613088;542PTR040NH0012;60;2000;17.08.2026;09.06.2026;MTO;2H;0;0.4;ME.KELLER;0;0;;;N15230
0001004876;A2025755;ELRING KLINGER AG;ElringKlinger AG;DE;1000613090;542PTR040NH0004;50;1000;13.07.2026;06.05.2026;MTO;2H;-1024;0.4;ME.KELLER;0;1024;;;N8079
0001004876;A2025755;ELRING KLINGER AG;ElringKlinger AG;DE;1000613090;542PTR040NH0004;60;1000;10.08.2026;03.06.2026;MTO;2H;0;0.4;ME.KELLER;1100;0;;;N8079
0001004876;A2025755;ELRING KLINGER AG;ElringKlinger AG;DE;1000613272;542PTE025NH0021;50;3000;20.07.2026;06.05.2026;MTO;2H;-2940;0.25;ME.KELLER;0;2940;;;N12980
0001004876;A2025755;ELRING KLINGER AG;ElringKlinger AG;DE;1000614553;542PTR040NH0006;50;2000;10.08.2026;09.06.2026;MTO;2H;0;0.4;ME.KELLER;0;0;;;N8081
0001004876;A2025755;ELRING KLINGER AG;ElringKlinger AG;DE;1000614554;542PTE020NH0047;30;2000;17.08.2026;12.06.2026;MTO;2H;0;0.2;ME.KELLER;0;0;;;N12612
0001004876;A2025755;ELRING KLINGER AG;ElringKlinger AG;DE;1000614562;542PTE040NH0027;70;7500;10.08.2026;03.06.2026;MTO;2H;0;0.4;ME.KELLER;0;7609;;;N11474
0001004876;A2025755;ELRING KLINGER AG;ElringKlinger AG;DE;1000614562;542PTE040NH0027;90;4000;24.08.2026;19.06.2026;MTO;2H;0;0.4;ME.KELLER;0;3946;;;N11474
0001004876;A2025755;ELRING KLINGER AG;ElringKlinger AG;DE;1000614593;542PTR015NH0001;30;1000;10.08.2026;03.06.2026;MTO;2H;0;0.15;ME.KELLER;0;0;;;N0462
0001004876;A2025755;ELRING KLINGER AG;ElringKlinger AG;DE;1000614594;542PTE025NH0087;70;1000;10.08.2026;09.06.2026;MTO;2H;0;0.25;ME.KELLER;0;0;;;N13955
0001004876;A2025755;ELRING KLINGER AG;ElringKlinger AG;DE;1000614599;542ATY030NA0067;150;2000;24.08.2026;09.06.2026;MTO;2B;0;0.3;ME.KELLER;0;2651;;;N11055
0001004876;A2025755;ELRING KLINGER AG;ElringKlinger AG;DE;1000614605;542PTR040NH0013;50;1500;06.07.2026;19.05.2026;MTO;2H;-1318;0.4;ME.KELLER;0;1318;;;N15231
0001004876;A2025755;ELRING KLINGER AG;ElringKlinger AG;DE;1000614605;542PTR040NH0013;60;5000;10.08.2026;09.06.2026;MTO;2H;0;0.4;ME.KELLER;0;0;;;N15231
0001004876;A2025755;ELRING KLINGER AG;ElringKlinger AG;DE;1000614606;542PTB060NR0002;50;4000;06.07.2026;14.05.2026;MTO;2R;-1142;0.6;ME.KELLER;2200;1142;;;N9472
0001004876;A2025755;ELRING KLINGER AG;ElringKlinger AG;DE;1000614606;542PTB060NR0002;60;1000;24.08.2026;03.06.2026;MTO;2R;0;0.6;ME.KELLER;0;0;;;N9472
0001004876;A2025755;ELRING KLINGER AG;ElringKlinger AG;DE;1000614617;542PTE025NH0054;50;1000;20.07.2026;14.05.2026;MTO;2H;0;0.25;ME.KELLER;0;1002;;;N12849
0001004876;A2025755;ELRING KLINGER AG;ElringKlinger AG;DE;1000614617;542PTE025NH0054;70;1000;24.08.2026;25.06.2026;MTO;2H;0;0.25;ME.KELLER;0;0;;;N12849
0001004876;A2025755;ELRING KLINGER AG;ElringKlinger AG;DE;1000614619;542PTE060NH0025;50;1500;24.08.2026;10.06.2026;MTO;2H;0;0.6;ME.KELLER;0;0;;;N10599
0001004876;0001004876;ELRING KLINGER AG;ELRING KLINGER AG;DE;1000614621;542PTR025NH0005;40;2000;10.08.2026;03.06.2026;MTO;2H;0;0.25;ME.KELLER;0;0;;;N4201
0001004876;A2025755;ELRING KLINGER AG;ElringKlinger AG;DE;1000614626;542ATY080NA0041;50;1000;17.08.2026;10.06.2026;MTO;2B;0;0.8;ME.KELLER;0;0;;;N13420
0001004876;A2025755;ELRING KLINGER AG;ElringKlinger AG;DE;1000614630;542PTE020NH0030;70;2000;27.07.2026;06.05.2026;MTO;2H;0;0.2;ME.KELLER;0;0;;;N17133
0001004876;A2025755;ELRING KLINGER AG;ElringKlinger AG;DE;1000614630;542PTE020NH0030;90;4000;17.08.2026;03.06.2026;MTO;2H;0;0.2;ME.KELLER;0;0;;;N17133
0001004876;0001017539;ELRING KLINGER AG;Elring Klinger AG;DE;1000614840;542PTB020NR0002;30;1000;13.07.2026;19.05.2026;MTO;2R;0;0.2;ME.KELLER;0;1254;;;N0578
0001004876;0001017539;ELRING KLINGER AG;Elring Klinger AG;DE;1000614840;542PTB020NR0002;40;1000;24.08.2026;25.06.2026;MTO;2R;0;0.2;ME.KELLER;0;0;;;N0578
0001004876;0001017539;ELRING KLINGER AG;Elring Klinger AG;DE;1000614842;542PTE020NH0097;210;8000;13.07.2026;21.05.2026;MTO;2H;-6038;0.2;ME.KELLER;0;8107;;;N11979
0001004876;0001017539;ELRING KLINGER AG;Elring Klinger AG;DE;1000614842;542PTE020NH0097;230;29000;03.08.2026;04.06.2026;MTO;2H;0;0.2;ME.KELLER;38600;3273;;;N11979
0001004876;0001017539;ELRING KLINGER AG;Elring Klinger AG;DE;1000614843;542PTE020NH0123;150;4500;03.08.2026;03.06.2026;MTO;2H;0;0.2;ME.KELLER;0;2748;;;N13066
0001004876;0001017539;ELRING KLINGER AG;Elring Klinger AG;DE;1000614843;542PTE020NH0123;170;1500;17.08.2026;16.06.2026;MTO;2H;0;0.2;ME.KELLER;0;0;;;N13066
0001004876;0001017539;ELRING KLINGER AG;Elring Klinger AG;DE;1000614844;542PTE015NH0039;130;5000;24.08.2026;07.05.2026;MTO;2H;0;0.15;ME.KELLER;0;0;;;N9102
0001004876;0001017539;ELRING KLINGER AG;Elring Klinger AG;DE;1000614870;542PTE020NH0070;190;4500;13.07.2026;07.05.2026;MTO;2H;0;0.2;ME.KELLER;0;4162;;;N7203
0001004876;0001017539;ELRING KLINGER AG;Elring Klinger AG;DE;1000614870;542PTE020NH0070;210;4500;10.08.2026;04.06.2026;MTO;2H;0;0.2;ME.KELLER;0;0;;;N7203
0001004876;0001017539;ELRING KLINGER AG;Elring Klinger AG;DE;1000614871;542PTE025NH0017;150;6000;24.08.2026;04.06.2026;MTO;2H;0;0.25;ME.KELLER;0;0;;;N9576
0001004876;0001017539;ELRING KLINGER AG;Elring Klinger AG;DE;1000614872;542PTE020NH0036;50;2000;06.07.2026;17.04.2026;MTO;2H;0;0.2;ME.KELLER;0;2247;;;N12736
0001004876;A2008064;ELRING KLINGER AG;Knauf Interfer Galvanising GmbH & C;DE;1000614877;542PTE020NH0032;90;7000;06.07.2026;08.05.2026;MTO;2H;0;0.2;ME.KELLER;18000;7788;;;N14034
0001004876;A2008064;ELRING KLINGER AG;Knauf Interfer Galvanising GmbH & C;DE;1000614879;542PTE025NH0111;130;10000;13.07.2026;08.05.2026;MTO;2H;0;0.25;ME.KELLER;20133;7367;;;N14035
0001004876;A2008064;ELRING KLINGER AG;Knauf Interfer Galvanising GmbH & C;DE;1000614879;542PTE025NH0111;150;23000;03.08.2026;04.06.2026;MTO;2H;0;0.25;ME.KELLER;0;0;;;N14035
0001004876;A2008064;ELRING KLINGER AG;Knauf Interfer Galvanising GmbH & C;DE;1000614879;542PTE025NH0111;170;17000;24.08.2026;24.06.2026;MTO;2H;0;0.25;ME.KELLER;0;0;;;N14035
0001004876;0001017539;ELRING KLINGER AG;Elring Klinger AG;DE;1000614880;542PTY020NR0027;30;1000;13.07.2026;07.05.2026;MTO;2R;0;0.2;ME.KELLER;0;1295;;;N14516
0001004876;0001017539;ELRING KLINGER AG;Elring Klinger AG;DE;1000614883;542PTE020NH0041;130;14500;03.08.2026;04.06.2026;MTO;2H;0;0.2;ME.KELLER;0;0;;;N15767
0001004876;0001017539;ELRING KLINGER AG;Elring Klinger AG;DE;1000614883;542PTE020NH0041;150;20000;24.08.2026;25.06.2026;MTO;2H;0;0.2;ME.KELLER;0;0;;;N15767
0001004876;0001017539;ELRING KLINGER AG;Elring Klinger AG;DE;1000614884;542PTE025NH0036;70;7500;03.08.2026;04.06.2026;MTO;2H;0;0.25;ME.KELLER;0;0;;;N16339
0001004876;A2008064;ELRING KLINGER AG;Knauf Interfer Galvanising GmbH & C;DE;1000614885;542PTE020NH0109;50;12000;06.07.2026;08.05.2026;MTO;2H;0;0.2;ME.KELLER;17000;13892;;;N16750
0001004876;A2025755;ELRING KLINGER AG;ElringKlinger AG;DE;1000615075;542PTE020NH0034;90;1000;06.07.2026;06.05.2026;MTO;2H;0;0.2;ME.KELLER;0;0;;;N10701
0001004876;A2025755;ELRING KLINGER AG;ElringKlinger AG;DE;1000615076;542ATY030NA0009;30;1000;06.07.2026;19.05.2026;MTO;2B;-962;0.3;ME.KELLER;0;962;;;N1093A
0001004876;A2025755;ELRING KLINGER AG;ElringKlinger AG;DE;1000615077;542PTE045NH0002;50;2000;13.07.2026;17.04.2026;MTO;2H;0;0.45;ME.KELLER;1850;0;;;N11001
0001004876;A2025755;ELRING KLINGER AG;ElringKlinger AG;DE;1000615077;542PTE045NH0002;70;5500;03.08.2026;03.06.2026;MTO;2H;0;0.45;ME.KELLER;1850;0;;;N11001
0001004876;A2025755;ELRING KLINGER AG;ElringKlinger AG;DE;1000615078;542PTE025NH0111;70;2500;17.08.2026;06.05.2026;MTO;2H;0;0.25;ME.KELLER;0;0;;;N13959
0001004876;0001017539;ELRING KLINGER AG;Elring Klinger AG;DE;1000616554;542PTR040NR0009;20;1500;20.07.2026;15.05.2026;MTO;2R;0;0.4;ME.KELLER;0;0;;;N2682
0001004876;0001017539;ELRING KLINGER AG;Elring Klinger AG;DE;1000616569;542PTR017NH0002;30;2000;24.08.2026;01.07.2026;MTO;2H;0;0.17;ME.KELLER;0;0;;;N14538
0001004876;A2025755;ELRING KLINGER AG;ElringKlinger AG;DE;1000616574;542PTR040NH0014;30;2500;06.07.2026;06.05.2026;MTO;2H;-2824;0.4;ME.KELLER;0;2824;;;N15232
0001004876;A2025755;ELRING KLINGER AG;ElringKlinger AG;DE;1000616574;542PTR040NH0014;40;2500;03.08.2026;03.06.2026;MTO;2H;0;0.4;ME.KELLER;0;0;;;N15232
0001004876;A2025755;ELRING KLINGER AG;ElringKlinger AG;DE;1000616732;542PTE025NH0096;90;2000;24.08.2026;12.06.2026;MTO;2H;0;0.25;ME.KELLER;0;0;;;N13032
0001004876;A2025755;ELRING KLINGER AG;ElringKlinger AG;DE;1000616733;542PTE025NH0077;70;2000;10.08.2026;12.06.2026;MTO;2H;0;0.25;ME.KELLER;0;0;;;N13033
0001004876;A2025755;ELRING KLINGER AG;ElringKlinger AG;DE;1000616735;542PTE025NH0095;70;1000;17.08.2026;03.06.2026;MTO;2H;0;0.25;ME.KELLER;0;1410;;;N13035
0001004876;A2025755;ELRING KLINGER AG;ElringKlinger AG;DE;1000616736;542PTB025NR0003;80;4500;10.08.2026;10.06.2026;MTO;2R;0;0.25;ME.KELLER;9500;0;;;N5529
0001004876;A2025755;ELRING KLINGER AG;ElringKlinger AG;DE;1000616743;542PTE020NH0210;110;3000;06.07.2026;17.04.2026;MTO;2H;-3318;0.2;ME.KELLER;0;3318;;;N15947
0001004876;A2025755;ELRING KLINGER AG;ElringKlinger AG;DE;1000616743;542PTE020NH0210;130;3500;06.07.2026;17.04.2026;MTO;2H;0;0.2;ME.KELLER;0;3358;;;N15947
0001004876;A2025755;ELRING KLINGER AG;ElringKlinger AG;DE;1000616743;542PTE020NH0210;150;13000;06.07.2026;17.04.2026;MTO;2H;-2392;0.2;ME.KELLER;0;13180;;;N15947
0001004876;A2025755;ELRING KLINGER AG;ElringKlinger AG;DE;1000616743;542PTE020NH0210;170;18500;24.08.2026;09.06.2026;MTO;2H;0;0.2;ME.KELLER;17000;16092;;;N15947
0001004876;0001017539;ELRING KLINGER AG;Elring Klinger AG;DE;1000616747;542PTE020NH0211;90;1000;03.08.2026;17.04.2026;MTO;2H;0;0.2;ME.KELLER;18200;0;;;N17080
0001004876;0001017539;ELRING KLINGER AG;Elring Klinger AG;DE;1000616747;542PTE020NH0211;110;1000;07.09.2026;17.04.2026;MTO;2H;0;0.2;ME.KELLER;19300;0;;;N17080
0001004876;0001017539;ELRING KLINGER AG;Elring Klinger AG;DE;1000616747;542PTE020NH0211;130;1000;26.10.2026;17.04.2026;MTO;2H;0;0.2;ME.KELLER;19200;0;;;N17080
0001004876;0001017539;ELRING KLINGER AG;Elring Klinger AG;DE;1000616747;542PTE020NH0211;150;2000;02.11.2026;17.04.2026;MTO;2H;0;0.2;ME.KELLER;0;0;;;N17080
0001004876;A2008064;ELRING KLINGER AG;Knauf Interfer Galvanising GmbH & C;DE;1000618308;542PTE015NH0009;50;2000;24.08.2026;03.06.2026;MTO;2H;0;0.15;ME.KELLER;0;0;;;N8907A
0001004876;0001017539;ELRING KLINGER AG;Elring Klinger AG;DE;1000618319;542PTE010NH0008;50;1000;17.08.2026;04.06.2026;MTO;2H;0;0.1;ME.KELLER;0;0;;;N9315
0001004876;A2025755;ELRING KLINGER AG;ElringKlinger AG;DE;1000618501;542PTE025NH0102;110;1500;24.08.2026;04.06.2026;MTO;2H;0;0.25;ME.KELLER;0;0;;;N13537
0001004876;0001017539;ELRING KLINGER AG;Elring Klinger AG;DE;1000618508;542PTE025NH0093;110;9000;20.07.2026;07.05.2026;MTO;2H;-1016;0.25;ME.KELLER;15000;1016;;;N12919
0001004876;0001017539;ELRING KLINGER AG;Elring Klinger AG;DE;1000618508;542PTE025NH0093;130;3500;17.08.2026;16.06.2026;MTO;2H;0;0.25;ME.KELLER;0;0;;;N12919
0001004876;A2025755;ELRING KLINGER AG;ElringKlinger AG;DE;1000618844;542PTY025NR0067;30;1500;13.07.2026;17.04.2026;MTO;2R;0;0.25;ME.KELLER;1750;0;;;N10037
0001004876;A2025755;ELRING KLINGER AG;ElringKlinger AG;DE;1000618844;542PTY025NR0067;50;1000;03.08.2026;03.06.2026;MTO;2R;0;0.25;ME.KELLER;1750;0;;;N10037
0001004876;A2025755;ELRING KLINGER AG;ElringKlinger AG;DE;1000618885;542PTE020NH0084;70;1500;10.08.2026;03.06.2026;MTO;2H;0;0.2;ME.KELLER;0;0;;;N11883
0001004876;A2025755;ELRING KLINGER AG;ElringKlinger AG;DE;1000618887;542PTE040NH0037;70;1000;10.08.2026;03.06.2026;MTO;2H;0;0.4;ME.KELLER;0;0;;;N7321
0001004876;A2025755;ELRING KLINGER AG;ElringKlinger AG;DE;1000618905;542PTE025NH0040;50;1000;20.07.2026;14.05.2026;MTO;2H;-1692;0.25;ME.KELLER;0;1692;;;N13195
0001004876;A2025755;ELRING KLINGER AG;ElringKlinger AG;DE;1000618906;542PTE020NH0119;70;2000;10.08.2026;10.06.2026;MTO;2H;0;0.2;ME.KELLER;0;0;;;N12866
0001004876;A2025755;ELRING KLINGER AG;ElringKlinger AG;DE;1000618907;542ATY030NA0017;70;1000;10.08.2026;03.06.2026;MTO;2B;0;0.3;ME.KELLER;1100;0;;;N0740A
0001004876;A2025755;ELRING KLINGER AG;ElringKlinger AG;DE;1000619400;542PTE015NH0015;50;1500;03.08.2026;04.06.2026;MTO;2H;-1521;0.15;ME.KELLER;0;1521;;;N9473
0001004876;0001017539;ELRING KLINGER AG;Elring Klinger AG;DE;1000619823;542PTE015NH0068;70;6000;06.07.2026;08.05.2026;MTO;2H;0;0.15;ME.KELLER;18000;3587;;;N15766
0001004876;0001017539;ELRING KLINGER AG;Elring Klinger AG;DE;1000619823;542PTE015NH0068;90;3000;24.08.2026;04.06.2026;MTO;2H;0;0.15;ME.KELLER;0;0;;;N15766
0001004876;A2025755;ELRING KLINGER AG;ElringKlinger AG;DE;1000620106;542PTR040NH0005;30;1000;06.07.2026;06.05.2026;MTO;2H;0;0.4;ME.KELLER;0;1316;;;N8080
0001004876;A2025755;ELRING KLINGER AG;ElringKlinger AG;DE;1000620106;542PTR040NH0005;40;1000;24.08.2026;03.06.2026;MTO;2H;0;0.4;ME.KELLER;0;0;;;N8080
0001004876;0001017539;ELRING KLINGER AG;Elring Klinger AG;DE;1000620107;542PTE025NH0037;70;1000;06.07.2026;08.05.2026;MTO;2H;-1130;0.25;ME.KELLER;0;1130;;;N17486
0001004876;0001017539;ELRING KLINGER AG;Elring Klinger AG;DE;1000620107;542PTE025NH0037;90;1000;10.08.2026;10.06.2026;MTO;2H;0;0.25;ME.KELLER;0;0;;;N17486
0001004876;0001017539;ELRING KLINGER AG;Elring Klinger AG;DE;1000620759;542PTE020NH0116;90;4000;06.07.2026;08.05.2026;MTO;2H;-4607;0.2;ME.KELLER;0;4607;;;N12834
0001004876;0001004876;ELRING KLINGER AG;ELRING KLINGER AG;DE;1000621399;542PTE020NH0036;30;1500;10.08.2026;03.06.2026;MTO;2H;0;0.2;ME.KELLER;0;0;;;N10719
0001004876;A2025755;ELRING KLINGER AG;ElringKlinger AG;DE;1000621403;542PTE025NH0030;30;1000;17.08.2026;09.06.2026;MTO;2H;0;0.25;ME.KELLER;0;0;;;N13957
0001004876;0001017539;ELRING KLINGER AG;Elring Klinger AG;DE;1000621430;542PTE020NH0113;70;2000;06.07.2026;07.05.2026;MTO;2H;0;0.2;ME.KELLER;2400;0;;;N7395
0001004876;0001017539;ELRING KLINGER AG;Elring Klinger AG;DE;1000621430;542PTE020NH0113;90;1000;10.08.2026;04.06.2026;MTO;2H;0;0.2;ME.KELLER;1200;0;;;N7395
0001004876;0001017539;ELRING KLINGER AG;Elring Klinger AG;DE;1000621430;542PTE020NH0113;110;1000;17.08.2026;16.06.2026;MTO;2H;0;0.2;ME.KELLER;0;0;;;N7395
0001004876;A2008064;ELRING KLINGER AG;Knauf Interfer Galvanising GmbH & C;DE;1000621859;542PTE020NH0031;30;4000;17.08.2026;24.06.2026;MTO;2H;0;0.2;ME.KELLER;0;0;;;N14528
0001004876;0001017539;ELRING KLINGER AG;Elring Klinger AG;DE;1000621924;542PTE007NH0002;50;1000;03.08.2026;04.06.2026;MTO;2H;0;0.075;ME.KELLER;1000;0;;;N10763A
0001004876;0001017539;ELRING KLINGER AG;Elring Klinger AG;DE;1000622980;542PTR015NH0013;40;1000;05.10.2026;04.06.2026;MTO;2H;0;0.15;ME.KELLER;0;0;;;N7099B
0001004876;0001017539;ELRING KLINGER AG;Elring Klinger AG;DE;1000622983;542PTE025NH0067;50;3000;06.07.2026;08.05.2026;MTO;2H;0;0.25;ME.KELLER;0;4124;;;N12810
0001004876;0001017539;ELRING KLINGER AG;Elring Klinger AG;DE;1000622983;542PTE025NH0067;70;2500;24.08.2026;26.06.2026;MTO;2H;0;0.25;ME.KELLER;0;0;;;N12810
0001004876;A2025755;ELRING KLINGER AG;ElringKlinger AG;DE;1000623229;542PTE020NH0031;70;2500;24.08.2026;19.05.2026;MTO;2H;0;0.2;ME.KELLER;0;0;;;N11150
0001004876;A2025755;ELRING KLINGER AG;ElringKlinger AG;DE;1000623361;542PTE025NH0004;50;1000;27.07.2026;06.05.2026;MTO;2H;0;0.25;ME.KELLER;0;0;;;N12608
0001004876;A2025755;ELRING KLINGER AG;ElringKlinger AG;DE;1000623795;542PTZ025NR0026;30;1000;24.08.2026;12.06.2026;MTO;2R;0;0.25;ME.KELLER;1100;0;;;N5245
0001004876;0001017539;ELRING KLINGER AG;Elring Klinger AG;DE;1000623995;542PTZ020NR0002;50;2000;06.07.2026;08.05.2026;MTO;2R;0;0.2;ME.KELLER;0;2000;;;N0466
